client_cpu_score,client_bandwidth_mbps,client_rtt_ms,client_memory_gb,client_disk_speed,client_network_stability,client_concurrent_load,client_system_temp,image_total_size_mb,image_layer_count,image_avg_entropy,image_text_ratio,image_compression_level,image_sparse_file_ratio,algorithm,target_time
0.7276805754484783,45.20866922930297,28.33499953463738,12.598166148463044,439.4371468047997,0.9448456474613672,0.11608705370023858,54.21631512467533,508.96712053166317,7,4.118670985909102,0.22087240513791098,9,0.2293263689403181,2,200.0
3.8210993803866664,496.32798876644284,15.381547309975193,9.614511750896975,238.01846274781414,0.8771317379552166,0.3368681074708959,30.50869090337395,344.3513954976865,9,4.663078081967967,0.3575456696962652,3,0.037672579381610984,0,3.867732634607467
3.8797121157609578,82.31974642564664,80.46650138382135,14.275868838157567,387.64059727087385,0.8146756779487553,0.039774633990375285,64.87440282989787,646.1850482949752,5,2.099373655113004,0.21328002236013135,8,0.12550269365178313,1,8.138223534705022
3.329390718407614,494.26839201192314,14.402019223827148,9.609614805092189,296.6148824997168,0.9625460098863172,0.5239228258281121,49.46805822488923,250.3562457093569,22,4.577930834458021,0.3710646794553659,9,0.18846391495560508,1,7.069381068856609
1.5661481921067975,488.75356662039144,30.781232532560537,5.3356737867590205,221.8422885055252,0.9159261140473227,0.06199681732939375,61.64932351143027,227.32108386097033,27,3.9687973564531305,0.49396036553084344,8,0.20755685593112216,2,11.5983299378276
0.8418523990223435,397.93996143447964,86.2353950897568,13.915286351250023,414.4443867673562,0.8471523025727147,0.04642370167542458,60.33469817312144,532.107187990638,17,5.86822591227949,0.4097775850273394,4,0.21990831516477807,3,96.46719211712717
2.894815592792549,331.4143662305888,37.91458227247338,9.801066629020614,313.0114692400759,0.9789362348665336,0.3881495489670794,54.04160282871936,324.5801423351141,22,6.149783108731116,0.5152503885150185,4,0.05805971746212563,3,18.56208315505353
2.0405337280886044,291.01448987428694,97.4393082038453,4.895774534009858,225.75294609216428,0.8090516627741103,0.7662293088880813,77.21936988631614,126.01606101708406,12,5.424837181931027,0.45123142135798633,7,0.2944947604116152,0,16.11682162245913
0.9271338219567259,433.7202649620282,98.07476180351668,10.72910933938711,99.31904165080715,0.8403639216395526,0.34143674885052766,31.157317267767084,72.23210352612887,27,4.367477676583119,0.32247006138122947,4,0.053525572985688,1,8.210644744912067
2.2331191853894454,148.27256320164653,30.486221943087887,7.008034709193986,452.95039119501854,0.9504093855611722,0.2851849269284409,65.60662422362941,634.5172094738123,21,3.0807429752099407,0.2003911986847085,7,0.028822021576864962,1,37.75333653375608
0.6203598239032644,236.50220018001414,8.892931113739593,13.82167857208892,65.96131340374995,0.9418755860619779,0.7983653724018288,50.4919934149773,547.2103708058288,28,6.2355743365128005,0.2768710029948941,9,0.19921512057865953,3,200.0
3.6826214072757373,311.59803483641844,71.98101199951101,8.346196341051598,438.4343067656253,0.8578543387448956,0.42557516862334677,65.68952252458055,341.20261519315056,3,3.7083457002220843,0.24049927632621992,9,0.27299999995697577,3,2.5262615617334285
1.4057299356000592,208.5392855553981,47.843717751592656,12.170179013503834,211.98268619741995,0.8124049750705566,0.30019312551219884,63.760982376981595,719.0575554334242,23,3.781459435974746,0.5951956055834974,9,0.1678151149498088,1,89.47527783670101
2.818827995238937,216.60579477468264,14.571520176159748,3.33750690690732,337.7024435756326,0.9716156144449888,0.3086886506732815,30.51190012879977,340.46826690522767,5,6.580057735935224,0.6739767910886666,6,0.1786447303544218,1,6.18022545726395
1.5909887663129383,168.4909104135318,72.21466780291406,7.544340848232847,464.98987572605836,0.8627395276139805,0.15596759682680839,44.266924758733566,574.0304677429991,15,6.877986277989565,0.604272023709598,1,0.1615454243802957,1,79.43061433482139
2.320238074122338,284.29474925884534,7.961616365632516,15.765380110613581,118.26797697675428,0.8391426829856531,0.40977844595803115,39.45457602518902,729.1099146616884,12,6.490654781922521,0.5506139028966108,8,0.012824458227866764,0,43.46507190275307
2.4134859777014785,426.03439136748244,87.668685596763,13.318444052680077,305.12771403746456,0.9032123644721954,0.3510840225344047,38.349317647124614,675.7580577925859,5,6.991173617805406,0.31549594766963873,6,0.20439347174800868,0,16.291735751056102
1.1469905943393446,104.75654711312485,18.171990265763853,4.239171233137001,393.9947880665864,0.9820454398564895,0.21663623707793073,66.42383420605664,418.6617255448716,27,6.344544219507387,0.597689891374558,7,0.10745973616304197,3,200.0
3.893546197175955,467.5443541829535,17.094628480938873,5.888696692681571,390.9127247235758,0.8087093155686751,0.12843206928140782,41.97756745465623,550.8963861084515,4,5.521787588100409,0.5235584219924025,2,0.28070213859403575,2,3.552887590986325
3.212964881763901,346.09838860537366,21.68886830701553,6.617421323989055,286.5343615697768,0.9531608176061775,0.24899109493404295,53.73688074936504,342.65930584734787,25,3.4690969978573643,0.132825356681338,3,0.05603701426458415,3,11.89755992951046
3.788246295474662,412.5202402766149,96.22530405674632,11.10511784693624,331.1327569579061,0.9144946455877419,0.40694666215018344,42.349449764283975,524.8137943894089,23,6.764785244499381,0.7353284828753909,6,0.09063473451488419,1,17.07847203416032
3.631895726496771,280.31439285185576,70.85108922411537,12.597926632855177,390.88714735978004,0.8850898233103635,0.046666617827841345,59.0116911717665,220.89090190940877,26,6.383134158068768,0.1559676887711475,3,0.15145642466461412,2,16.49854788586637
2.592649925838798,390.86076720491144,81.13029586904548,12.493372523310736,428.4624369908353,0.948816088821012,0.12299522286716479,66.0286884029984,359.0988487402516,6,3.203733962078266,0.4518955329111872,5,0.14320651308570273,0,3.403365338573358
3.726559822580909,13.019196683036268,42.77532364461154,9.138236788289639,392.8158935941387,0.9931648848883264,0.7581258135752763,46.55373693490883,183.44567532943444,7,4.445812366209134,0.45914840690334535,4,0.12009142250383628,3,69.15230646423332
0.8097237571817182,410.09831026586994,36.94970911297078,13.351487529734117,209.30222443155918,0.8458412422325382,0.4342842808250712,60.1510424143561,49.78426309004746,10,2.3502783031277508,0.6859050321308672,5,0.09432088130618646,0,1.9675709345524128
1.1859400184670081,24.868735247256428,27.275980644401145,8.11909315860465,498.5268804759799,0.828729473014424,0.0507594429280303,71.24273872068696,479.0610834487904,5,6.766544316336086,0.7391472507296565,8,0.044155420979755056,2,158.5056406420038
0.6582955111868832,445.5071212996169,50.661562689678846,3.7343279141378667,245.526212173687,0.9825763490445394,0.5544702070156584,34.71121425822459,694.2548893736222,27,4.86384163860728,0.757773054056855,4,0.2462765618620817,0,186.06842271275437
1.6386561576714251,496.0215598831284,57.42372968574601,9.902185783153385,61.00911624152004,0.9337906154914608,0.04944229606322779,65.53352995206356,39.95105420608938,8,3.226002729640827,0.4987704934352848,9,0.13463093618165536,1,0.5
1.860370513913187,150.563393777505,65.01861014701177,15.332219384415493,213.17762821345792,0.8875972043123932,0.5910993816370984,46.15724722176901,172.90319776885082,14,3.4619965681193787,0.5753295611481225,3,0.1718869677297175,1,14.805609065486156
1.4497216112086357,109.10768536146786,29.42625787987598,13.101911119495158,107.50232955822946,0.9146519140528566,0.5999701773760215,36.13249782624721,378.9443462309276,11,6.903281863149298,0.16196390368879415,7,0.1639658590907304,0,132.90647483087102
3.4005812820317525,383.85486510973016,95.12213768578411,10.101809067691393,104.64917707776875,0.9491227810352488,0.5208631805994022,57.28271038071744,539.3995171369576,13,5.078071459020988,0.4415412075908156,7,0.17264668399446118,3,17.165254222157117
1.7486366434275624,130.24803875552533,21.127057329677903,11.055279244887357,176.69076804810246,0.9546063797411435,0.5857636356954797,41.313115963386586,153.55877106251143,11,4.103415620532019,0.7284996929695993,1,0.21145211155340504,1,11.506151133171985
1.4832707839058328,433.45337967024074,96.73705160280917,15.027868378498017,74.01897237976738,0.9839788361637929,0.07037262481044619,71.06808963345787,64.22196659708695,12,4.499227308927691,0.41898800572664274,3,0.1888142985120712,2,1.8883192768738983
2.3994362910538696,55.90708311795097,6.41133163821286,7.996799122089447,359.8304847843034,0.8853685577791246,0.5814244418842142,32.14479547655381,424.8579998269736,12,2.492750361886717,0.14871575480340143,1,0.08217087521956935,3,58.03783668340123
0.9932347874116693,67.34782220778234,50.706940722600336,6.639517945196923,83.29499789085729,0.858682182003879,0.10935065577910637,34.932644813544876,658.5935761847009,23,2.37511380036438,0.24044879969151753,8,0.16611297780978315,0,200.0
3.3076894326391386,489.6800197748047,36.66994462107347,15.681381910006285,141.48029994618028,0.9279328533579684,0.2716047258174751,56.04980629929085,47.483229263961604,7,4.963538716501924,0.4006548457048462,5,0.07335387166228385,2,0.5
0.7609272528791979,338.5502546436523,47.66672432337383,14.088203869144667,91.80487152235372,0.8831455798559061,0.7541962028005064,59.44708920384784,292.5081712800402,7,4.5600201822015825,0.2662698134363367,4,0.1766509379724405,0,35.87287673732295
3.9541042781018105,424.20917609233163,59.21313500317496,6.522610184660433,78.42547890636398,0.9189196907897956,0.4023003821273121,66.49433322613734,537.5414993788015,21,3.7957659565172057,0.3746048097392045,3,0.12958038606072939,3,14.531310238473079
3.202856692538301,165.54304178900142,46.38097001120736,8.492928363052918,170.48824949279373,0.8839971596911901,0.7739411456664111,42.96303641260969,121.97876475992426,27,4.830569762556823,0.3330733127352413,7,0.011825513488977235,1,13.4885750198126
1.1955048853696035,339.8594560126992,44.41045077865152,7.811093806109187,307.3545354471665,0.8305991573356349,0.07113796710939005,72.0880204106646,204.0384859763503,7,2.3633797471858613,0.32325033697116645,8,0.22019570621049017,1,3.7070531968847016
0.5193274099326084,299.1497045177556,74.60872446426413,4.087339501400075,484.1085004010788,0.8938853503317917,0.3820452796505441,77.65711698868915,437.68426215328753,13,6.719955857157732,0.16381522682978478,8,0.08239992532109848,1,105.19675866215367
3.3541149995919195,303.55930946085874,70.15824613321413,15.409470533385626,444.0004944573228,0.9381835643882066,0.04992185622149652,54.95196517974318,763.5207231640901,24,3.468558438921109,0.7179002837606105,1,0.27605830654014507,1,22.138490135396236
2.97400070346666,342.8535674711722,84.16077179340554,7.660374037076624,444.1702664503961,0.95985676153353,0.5041682099194279,68.02656824849007,244.12724223012972,15,2.3588939533599946,0.5848943774257892,7,0.08416717249855098,2,3.5714357002909463
3.0515250881434555,289.8027906989038,28.74610321775208,14.254607156930712,129.23016621694592,0.8986652553593094,0.06296560109481311,56.24241772718963,400.27138855215406,19,2.8475213628705203,0.5363673359283874,5,0.2989868229405514,2,11.079405646982577
3.19944621340081,217.38587280481966,62.905208426636044,4.650987187529311,169.20823707401905,0.8330475780420802,0.14029424203230187,33.47335147061053,331.94607319024624,28,2.4773695724125844,0.5245285856667848,2,0.13888535034213687,3,17.834440907374493
0.7591562810693162,141.58173371837069,60.59350461232112,9.670191348921076,84.37699255788756,0.8829375419298864,0.2070642480554244,46.30557564213105,719.9694041834624,26,2.893022521798406,0.37755155730026113,8,0.00792219587671592,3,200.0
1.754630049904954,385.447758802035,40.12509203290543,2.3354593917397777,400.31075296183326,0.9572587857683397,0.5989950813315866,34.37433448135075,76.0740939442702,24,4.083770274133059,0.6763207161960499,2,0.022880694550953727,3,4.363735748985055
0.905541708337954,117.00485285157717,51.175466480754686,12.69908677379232,81.41733566850287,0.8825718541234145,0.13116969505445983,79.44395596275066,461.5951212457962,20,5.690254469677604,0.7510279957495571,6,0.02462640471917067,0,192.1082473722016
3.5208619905645775,347.715381546435,34.809303614044225,10.132794575447898,300.51305186938396,0.9393061587208444,0.6773056426344543,41.45129560366886,679.9733653681564,11,3.361741737275199,0.1039320742968088,5,0.01686432630203839,1,8.944187119498565
2.6815434438964525,120.49974721141669,18.475217773613593,10.758254168576538,161.54400754577784,0.901442736335618,0.1055231510646407,61.79502097078594,790.7317101088215,11,4.179633109708219,0.1554389337866052,6,0.08033681990117393,1,35.49276904776992
1.6581430869842722,314.5384341274547,25.31111501295962,2.7240923557651486,159.55053531293515,0.8482446250218794,0.02819555925612507,44.21725509724686,565.0058880670098,8,6.643786439441182,0.5724829321563955,8,0.09737664874499516,3,23.557187921032842
0.7224542260010827,374.80374222886934,15.023796408114103,4.954536622920616,495.8262748614223,0.9592301016046149,0.31603633517573426,62.66231076779629,316.3496710198891,27,3.4791086966298774,0.2652467059061505,9,0.033385759230153196,3,43.7101735725484
1.5884381260048177,113.2633750087369,69.8916096430618,3.040632212950122,390.55091314034183,0.8168426908141374,0.7835533135770362,40.52008454352412,341.22299497647623,11,5.9735987663235495,0.7381934991389173,3,0.13143944544041594,2,77.10097772136437
1.6381416270936147,34.6719339263476,67.76910234536939,6.044800421253365,426.6227112309726,0.9049780565510301,0.08827378223102178,69.26350329550372,294.31213139935585,15,2.789084362411832,0.5671891455813785,3,0.10960524650527634,1,69.47046019070004
3.0536216241832244,69.83200278211616,95.30760530008791,10.784146107550114,307.3922084048057,0.841778206848681,0.08137475523170323,35.540580141831775,490.81821784942366,6,2.891608731286238,0.3578038786110992,7,0.19089719874608954,1,16.407604600927744
2.731451149743246,304.9684987991576,74.31944929648792,9.926603780443253,441.95642932718715,0.8134131257082752,0.6009332086364991,74.75752000451402,596.7365011602358,26,4.2807643673813285,0.39069768194560117,3,0.05875936785054411,1,39.3106748443599
3.605244599017143,425.4759710817391,9.944354681832486,10.570097502587464,340.4707426248588,0.9005867874166498,0.24972935519485226,72.02108462703973,659.1846995993661,23,3.1705112523319317,0.5836177536725907,5,0.274195647065202,2,14.102508622394652
2.1527522380668227,27.27342651153506,89.00329152325065,9.68951779929052,475.7781671583554,0.8999124311869847,0.5738252937805736,63.94036718191928,344.94262555287406,12,6.515140368971301,0.19867487182150034,4,0.15479723364232897,3,200.0
0.918579860784056,368.4048732256149,86.95414047984394,5.822403139462031,176.60236372053654,0.9413801803351441,0.1600084715546907,33.37073135714239,579.0326317620506,8,2.253761455617389,0.7183883161726267,9,0.18711991184484522,2,11.686378546250573
2.9963567552804826,173.9527297452758,47.11543047340638,5.423104962821953,317.89379560230276,0.948950138610381,0.36805759535853033,40.428451416446414,734.6536217832256,21,4.986362830719198,0.10334018890112445,8,0.011856101520127005,3,70.29470890838617
3.162747670159141,241.87154311016366,60.656989800152544,3.9188355695121375,360.55910657160143,0.9455582977385794,0.21223190219913432,72.9680797845538,738.2433396715502,19,5.0211469807475995,0.7852628673127063,9,0.16772660966020553,3,42.30440004055135
2.4644701914932368,464.78547717355497,97.72744158488929,13.88699224864889,226.821787262513,0.881911746583351,0.36122257190326956,36.098721715129756,569.1426221174212,12,2.3301296375972385,0.217351836254166,6,0.11043006135349501,3,8.744494326424482
3.1983851298409633,169.3258948442435,55.568914565575795,10.630711019577422,445.868592081824,0.9263379574453126,0.6152776740682431,37.796604815401004,516.7837103937782,21,5.662821074354456,0.6194779510297177,2,0.27725161464459847,3,77.96621065803313
2.2282845872753674,235.3417823000456,91.00557369572853,4.611154175056837,490.91142339686945,0.9153890485287921,0.6096079523821294,57.200166187776034,434.59033890950525,26,4.34448772256098,0.1279472949302124,8,0.2656929946643569,1,60.077238707533766
2.329564902836979,11.772795306537148,12.888681991967712,4.480931317497353,272.19627111769773,0.8843123512233839,0.4126178301389789,43.70887198371719,162.8941811820603,4,5.615366867474043,0.4020002293301649,1,0.19129461000651507,2,63.179162547873645
1.9963935642549238,45.39136640239499,23.14992752732487,14.222498421365913,225.7882946619526,0.9194425388371986,0.7426974749768408,41.10378499719648,116.43112903222641,8,6.13462492967535,0.5412195776198963,5,0.23035540524172254,1,32.24735067490829
0.5889669436043332,133.0028376117181,46.87171962692519,12.39823209268647,262.37206785040644,0.9894495753412524,0.2110272819586192,58.790671592409026,398.8545852957166,5,3.6144967599534694,0.14915922031515882,2,0.1933779471347828,0,53.67482862040107
0.8776199944765656,18.786859206431828,60.55189679204395,11.231587118675199,433.7315355793692,0.8385787487362755,0.19224908089538648,48.628833822901456,144.36644184181827,20,4.422429414677438,0.4103054702299467,7,0.005090433482231082,1,200.0
0.6100021499035699,317.5307863938842,82.54164592696603,7.696097505550197,340.46079148317546,0.9811544191571053,0.491045120940347,37.02799483848344,470.05994202208205,22,3.303803898840057,0.31219548217715576,5,0.21093796340195028,3,116.00707378564205
2.7274364394232316,216.06718661680316,98.88490093860275,5.667657899899245,70.14756763314278,0.8106911027966397,0.49703762737343127,56.742688377273225,523.6481296349502,19,3.007567317611675,0.448770528377035,3,0.05312722915310841,3,31.5231418944884
1.6002459337671433,276.3318753503709,41.94089216504106,15.712310683579533,293.9764597005717,0.8616778425803322,0.03723203165197919,49.35062016393114,429.98016606563175,12,2.002973790213287,0.4532035751784037,7,0.2047712864910659,3,11.467845134869536
2.2799974190764596,91.45035701868312,9.50448543330807,13.161354050319202,57.78505523343642,0.8576290497223057,0.4862221699095181,66.72583871368846,48.41283575983864,15,6.818157560399187,0.6496621240896161,3,0.0031520352690512453,1,7.734927465516965
3.6764826587413255,151.486354571125,81.11129281305585,6.224909123907871,400.34091695153245,0.9252730215761812,0.2995489258792115,35.13777211602946,65.02780786581909,11,4.204642346648241,0.1864531699114284,6,0.0932720425177225,3,2.725876158951978
1.3725228020210622,333.59311505209894,62.41616831286677,13.865907147898925,197.74052309410868,0.8262449903554581,0.5979540202564473,61.030662197298696,108.40612405155866,15,2.06534886529437,0.15790372073322653,4,0.15507839372225476,0,6.720269093099419
1.9363402306247042,482.8248481970479,23.86157159247916,12.625047280605541,262.4033669527982,0.9764695223679507,0.6464845316362183,51.824666347162385,139.84372789090443,5,2.044692887840241,0.38132316326715354,2,0.09995118010823348,1,0.5680086657289681
3.1444289849006704,29.956302933093554,52.00870337903491,6.159127698291977,409.4051476584344,0.9657102816930083,0.44172305563762926,50.30309375262021,792.1084387400799,24,3.4417628427559754,0.7212639435635728,9,0.20819617560901946,1,200.0
1.3007935792206786,445.7402388233567,75.51947332570381,7.971739959382956,70.9019677785927,0.9304131639370555,0.0013640252018120693,41.61438440041706,288.7061131532355,13,2.0696883935505923,0.6986886637704651,6,0.15681286162513372,0,5.754710759245986
0.7694296844007755,290.55619464904817,78.18911977152116,4.603348235474373,121.3436910162247,0.8916827663584396,0.5090926481333137,31.521301410135557,247.7392314402032,13,3.8725730882927416,0.4919950364969863,5,0.28790021428850554,1,30.767367598654474
1.514130085198188,284.1401855440337,52.46374913988239,3.554734221293531,229.08216940030167,0.9865912084284156,0.5991050237327474,72.38445971823228,60.76797581809867,3,2.3146925071947395,0.722141673279775,5,0.10734372705327107,3,0.5
1.0642745053890155,252.63787492784135,33.99538036224162,12.118668459755755,153.46632359550227,0.9661493109441112,0.1991866129852114,46.32050430172129,515.5499047347653,27,2.1962579557515487,0.6637405182840983,8,0.21655779946523515,3,47.22723718716599
3.753941783199006,39.35007252257078,97.50554529365688,5.745166002954132,202.0556415987784,0.899863029616249,0.37171680091263104,64.05455198649236,528.708812402399,7,5.34690697037275,0.2945576220651346,5,0.25075249932659777,0,109.4244211750796
3.3284213284754594,49.48904160939953,68.01944804086682,13.48083112044755,499.17863205160927,0.9403746708908622,0.7725812987294307,77.37936998883538,156.84997787135845,6,6.534206447214423,0.2190743963120811,8,0.0760853361328426,0,27.356892859076858
2.716913147786482,302.4514428012476,43.78256433789838,15.938521961201966,421.43649690821485,0.9133859904359369,0.23849244271528278,58.24951490410658,737.0084019211982,20,4.0469329165113965,0.31080955068369415,8,0.22623944273847613,1,30.66597028648261
3.5501120656570118,173.77449286060136,31.64400629944198,3.0726773950150816,447.75581673204886,0.9175884476776529,0.17852260083339264,49.85734512599332,644.3849663441993,22,6.1838521513796625,0.25898251490717006,1,0.11799419999489852,1,50.24458407582131
3.3128522691469007,459.04769295595196,74.4547833853384,8.622491751171804,471.6745851045989,0.8661952138874943,0.16868383238240814,43.413678317435185,199.64906710985628,16,2.1463273056787355,0.5359031548610881,4,0.03861814548997393,1,1.3571655630916548
1.1529952061011255,206.26231599293877,28.007427331407932,13.228875830351242,203.42114614138805,0.8924169209249794,0.44704066748319704,76.70218963237467,398.9627901148992,11,5.888450279850913,0.5094293789422552,9,0.001094123229754007,3,46.194083509683004
3.623956494714922,75.92432205780733,21.312448952500375,13.045312551577268,183.6846310084127,0.8156242861579489,0.7598296810464052,64.10384090255715,377.54486783510293,8,2.3139999616144546,0.5189061684169473,2,0.22312726579113748,0,26.282024460326745
2.3876978467047776,358.7858225835078,55.33421945139668,12.63996021663356,155.3281216574337,0.8714697383329185,0.4869521033602838,63.26406966282798,291.8459465870102,20,6.192197115986758,0.2325124755440142,4,0.05587322366353132,3,24.87260733639654
